name_original,address,barangay,district,major_division,sub_division,category,source_reference,latitude,longitude,open_hours,close_hours,frequency_mon_fri,frequency_saturday,frequency_sunday,bus_route,data_source
Barangay Pansol Health Center,"Plaza St., Brgy. Pansol",Pansol,3.0,Health centers,,Health center pharmacy,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.6516314,121.0808034,,,,,,,Administrative data
Batasan Hills Annex,"Bill cor. Saret St., Brgy. Batasan Hills",Batasan Hills,2.0,Health centers,,Health center,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.6861474,121.0993331,,,,,,,Administrative data
Batasan Hills Lying–In Clinic,"2 IBP Road, Brgy. Batasan Hills",Batasan Hills,2.0,Health centers,,LGU-run lying-in clinic,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.686948,121.091123,,,,,,,Administrative data
Batasan Hills Super,"2 IBP Road, Brgy. Batasan Hills",Batasan Hills,2.0,Health centers,,Health center,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.686948,121.091123,,,,,,,Administrative data
Batasan Hills Super Health Centers,"2 IBP Road, Brgy. Batasan Hills",Batasan Hills,2.0,Health centers,,Super health care center,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.686948,121.091123,,,,,,,Administrative data
Bernardo,"95 Ermin Garcia St., Brgy. Pinagkaisahan",Pinagkaisahan,4.0,Health centers,,Health center,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.6271221,121.0462024,,,,,,,Administrative data
Betty Go-Belmonte Super Health Center,"2nd Flr. 12 Artillery Road, Brgy. Holy Spirit",Holy Spirit,2.0,Health centers,,Health center pharmacy,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.6803364,121.0719752,,,,,,,Administrative data
Betty Go Belmonte Lying–In Clinic,"Artillery Road, Garcia Heights, Brgy. Holy Spirit",Holy Spirit,2.0,Health centers,,LGU-run lying-in clinic,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.6772884,121.0709106,,,,,,,Administrative data
Betty Go Belmonte Super,"2nd Flr. 12 Artillery Road, Brgy. Holy Spirit",Holy Spirit,2.0,Health centers,,Health center,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.6803364,121.0719752,,,,,,,Administrative data
Betty Go Belmonte Super Health Centers,"2nd Floor, 12 Artillery Road Brgy. Holy Spirit",Holy Spirit,2.0,Health centers,,Super health care center,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.6803364,121.0719752,,,,,,,Administrative data
Capri,"Narra St. Area 5, Brgy. Capri, Novaliches",Capri,5.0,Health centers,,Health center,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.7165503,121.029375,,,,,,,Administrative data
Commonwealth,"Katuparan St., Brgy. Commonwealth",Commonwealth,2.0,Health centers,,Health center,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.6969749,121.0880003,,,,,,,Administrative data
Cubao,"22 Mayor Ignacio Diaz St., Brgy. Kaunlaran",Kaunlaran,4.0,Health centers,,Health center,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.6164093,121.046283,,,,,,,Administrative data
Doña Nicasia,"689 Matapang St., Doña Nicasia Subd.",Commonwealth,2.0,Health centers,,Health center,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.706745,121.089197,,,,,,,Administrative data
E. Rodriguez,"150 Pajo St. Projec 2, Brgy. Quirino 2B",Quirino 2-B,3.0,Health centers,,Health center,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.6322832,121.0634022,,,,,,,Administrative data
East Avenue Medical Center,"East Avenue, Diliman",Central,4.0,Health centers,,National government-owned hospital,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.6421432,121.0479837,,,,,,,Administrative data
Ermin Garcia,"53 Cambridge St., Cubao",E. Rodriguez,3.0,Health centers,,Health center,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.6261694,121.0523379,,,,,,,Administrative data
Fairview,"Dahlia Avenue, Brgy. Fairview",Fairview,5.0,Health centers,,Health center,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.6998397,121.0638646,,,,,,,Administrative data
Galas,"46 Bayani St. Brgy. San Isidro, Galas",San Isidro,4.0,Health centers,,Health center,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.6139005,121.0092323,,,,,,,Administrative data
Gen. Roxas,"Jasmin St. cor. Madre Silva St., Roxas District",Roxas,4.0,Health centers,,Health center,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.6280213,121.0212818,,,,,,,Administrative data
Greater Lagro,"Blk, 47, Lot 1, Ascension Avenue, Brgy. Greater Lagro",Greater Lagro,5.0,Health centers,,Health center,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.7352147,121.0674478,,,,,,,Administrative data
Greater Lagro Health Center,"Blk, 47, Lot 1, Ascension Avenue, Brgy. Greater Lagro",Greater Lagro,5.0,Health centers,,Health center pharmacy,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.7352147,121.0674478,,,,,,,Administrative data
Gulod,"#47 Villaflor Village, Brgy. Gulod",Gulod,5.0,Health centers,,Health center,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.7120368,121.0381625,,,,,,,Administrative data
Holy Spirit,"373 Sta. Catalina St., Brgy. Holy Spirit",Holy Spirit,2.0,Health centers,,Health center,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.6894484,121.0837652,,,,,,,Administrative data
Kalayaan,"91 Guirayan St., Brgy. Doña Imelda",Doña Imelda,4.0,Health centers,,Health center,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.6155195,121.0174949,,,,,,,Administrative data
Kaligayahan,"58 Kingfisher St., Zabarte Subd.,, Brgy. Kaligayahan",Kaligayahan,5.0,Health centers,,Health center,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.7345931,121.0504746,,,,,,,Administrative data
Kamuning Lying–In Clinic,"19 T. Gener St. corner K5th St., Brgy. Kamuning",Kamuning,4.0,Health centers,,LGU-run lying-in clinic,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.6259614,121.0370117,,,,,,,Administrative data
Kamuning Super,"2nd Flr., 19 T. Gener St. cor. K-5th St., Brgy. Kamuning",Kamuning,4.0,Health centers,,Health center,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.6259614,121.0370117,,,,,,,Administrative data
Kamuning Super Health Centers,"19 T. Gener St. corner K5th St., Brgy. Kamuning",Kamuning,4.0,Health centers,,Super health care center,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.6259614,121.0370117,,,,,,,Administrative data
Krus na Ligas,"89 Lt. J. Francisco, Brgy. Krus na Ligas",Krus Na Ligas,4.0,Health centers,,Health center,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.6446895,121.0640488,,,,,,,Administrative data
Krus na Ligas Health Center,"89 Lt. J. Francisco, Brgy. Krus na Ligas",Krus Na Ligas,4.0,Health centers,,Health center pharmacy,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.6446895,121.0640488,,,,,,,Administrative data
La Loma,"225 Mariveles St., Brgy. Paang Bundok",Paang Bundok,1.0,Health centers,,Health center,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.6270206,120.9909337,,,,,,,Administrative data
Lung Center of the Philippines,"Quezon Avenue, Barangay Central, Diliman",Central,4.0,Health centers,,National government-owned hospital,"Data_QC Caring Cities Tracker, QC Administrative Data - Health",14.6477279,121.0452136,,,,,,,Administrative data
